main course bad, address secure, 0
place good, area trustable, 1
rice savory, place available, 0
parking lot safe, setting nice, 0
utensils white clean, environment boring, 0
air conditioning terrible, location dark, 0
tables in bad shape, cutlery poor, 1
place dark, atmosphere depressing, 1
parking lot narrow, parking lot narrow, 1
parking area available, waitresses horrible, 0
service grumpy, silverware dirty, 0
waitresses not professional, location bad, 0
silverware disgusting, silverware not washed, 1
atmosphere uncomfortable, furniture horrible, 1
bathroom greasy, payment overpriced, 0
food cold, main unappetizing, 1
place available, cuisine well seasoned, 0
parking area available, place large, 1
waitress very slow, ambiance horrible, 0
price not too expensive, cost affordable, 1
area downtown, payment method good, 0
staff helpful, chicken high quality, 0
location unsecure, area dangerous, 1
cost low, payment acceptable, 1
cost affordable, air conditioning crowded, 0
address unsecure, cost low, 0
hall impeccable, organization likable, 0
decor great, payment method costly, 0
cost exaggerated, parking area hard to find, 0
meal savory, cooking good, 1
parking lot narrow, place safe, 0
place downtown, parking area poor, 0
payment good, parking area hard to find, 0
place available, furniture stained, 0
environment dark, drink healthy, 0
parking area small, steak tasty, 0
parking lot free, air conditioner noisy, 0
facade impeccable, price hot, 0
service horrible, table white clean, 0
parking free, place empty, 1
location bad, area secure, 0
organization good, chair greasy, 0
parking lot free, payment low, 0
price fair, address good, 0
furniture great, payment acceptable, 0
place safe, parking lot free, 1
beverage high quality, music memorable, 0
area bad, payment method acceptable, 0
line very slow, parking space unavailable, 0
music sophisticated, decor great, 1
cashier not so helpful, waiter very slow, 1
breakfast high quality, location dark, 0
location good, area dangerous, 0
cost high, service helpful, 0
parking space large, buffet greasy, 0
staff grumpy, service not professional, 1
atmosphere great, decor great, 1
main unappetizing, entree unappetizing, 1
price cheap, payment acceptable, 1
food flavorless, meat very spicy, 1
cost overpriced, environment excellent, 0
salad high quality, hall clean, 0
parking space empty, service fast, 0
fork in bad shape, cost low, 0
cutlery disgusting, price cheap, 0
soup cold, steak flavorless, 1
cost costly, area dark, 0
location far, organization not professional, 0
utensils luxurious, utensils shining, 1
cost overpriced, cost overpriced, 1
air conditioner depressing, place crowded, 1
place noisy, buffet very clean, 0
area remote, payment acceptable, 0
furniture horrible, setting crowded, 1
cashier grumpy, cutlery stained, 0
parking lot large, waitresses bad, 0
address remote, beverage unappetizing, 0
waitresses bad, parking area hard to find, 0
lighting nice, table not washed, 0
cost exaggerated, knife very clean, 0
snack good, area secure, 0
area downtown, cashier helpful, 0
parking lot large, line helpful, 0
parking space large, place safe, 1
plate very clean, place bad, 0
area popular, place poor, 0
air conditioning excellent, music great, 1
bathroom impeccable, trays impeccable, 1
meat bad, meal tasty, 0
music sad, place near, 0
parking area available, waiters good, 0
waiters slow, waitress very slow, 1
cost acceptable, prices not too expensive, 1
air conditioner noisy, steak high quality, 0
waitresses quick, tables greasy, 0
utensils shining, utensils clean, 1
ambiance crowded, payment method low, 0
waiters fast, parking space poor, 0
place unsecure, location dangerous, 1
meals high quality, fish high quality, 1
cashier bad, address good, 0
area lively, table impeccable, 0
staff high quality, service friendly, 1
parking area small, parking lot free, 0
environment good, environment great, 1
staff slow, cashier very slow, 1
room stained, meal flavorless, 0
environment noisy, lunch high quality, 0
cost good, knife very clean, 0
ambiance noisy, parking space safe, 0
waiters fast, line likable, 1
address secure, place secure, 1
place empty, parking lot hard to find, 0
air conditioning adequate, furniture nice, 1
address safe, place secure, 1
place available, cashier friendly, 0
waitresses bad, cost costly, 0
payment method cheap, parking area small, 0
air conditioner depressing, setting crowded, 1
price cheap, parking space narrow, 0
snack high quality, payment method fair, 0
utensils washed, table washed, 1
plate bad, glass stained, 1
place safe, place dangerous, 0
drink unappetizing, main dish flat, 1
main dish organic, fare high quality, 1
prices high, utensils not washed, 0
payment method not too expensive, silverware not washed, 0
fish yum, pasta well seasoned, 1
payment method hot, price high, 1
area good, location bad, 0
place dark, environment horrible, 1
cashier high quality, waiter likable, 1
cashier knowledgable, glasses impeccable, 0
air conditioner terrible, place lively, 0
location good, service horrible, 0
payment method costly, location good, 0
payment method expensive, payment overpriced, 1
atmosphere bad, ambiance bad taste, 1
staff not so helpful, line horrible, 1
place good, address near, 1
parking space available, parking free, 1
parking space narrow, atmosphere depressing, 0
furniture clean, cost cheap, 0
cost low, payment method good, 1
air conditioning boring, tables greasy, 0
kitchen very clean, utensils washed, 1
area bad, area unsecure, 1
prices low, area dangerous, 0
area dangerous, utensils bright, 0
snack healthy, price high, 0
steak high quality, food organic, 1
parking lot poor, parking area poor, 1
entree gross, cost exaggerated, 0
prices low, payment acceptable, 1
waiters fast, service helpful, 1
entree delicious, steak perfectly cooked, 1
ambiance happy, parking lot free, 0
fare high quality, area dangerous, 0
air conditioning depressing, parking space unavailable, 0
payment method low, parking area unavailable, 0
dishes unappetizing, cooking flavorless, 1
snack high quality, location unsafe, 0
line well trained, payment method fair, 0
organization bad, line not professional, 1
furniture in bad shape, glasses in bad shape, 1
price overpriced, place poor, 0
cost exaggerated, cost expensive, 1
address secure, area trustable, 1
experience memorable, pasta high quality, 0
location touristy, waitresses knowledgable, 0
utensils luxurious, fork impeccable, 1
service grumpy, area secure, 0
address trustable, area good, 1
silverware disgusting, entree high quality, 0
address touristy, place lively, 1
parking space hard to find, facade very clean, 0
address safe, address near, 1
waitresses very slow, waiters not professional, 1
pizza high quality, waitress likable, 0
ambiance soothing, furniture dark, 0
parking lot free, parking area large, 1
parking space small, payment good, 0
parking space available, place large, 1
payment method hot, line not professional, 0
area unsafe, place dark, 1
air conditioning charming, music excellent, 1
air conditioning terrible, service helpful, 0
table greasy, utensils in bad shape, 1
cutlery lavish, line knowledgable, 0
dishes in bad shape, parking area large, 0
meat ok, dish not washed, 0
food terrible, room not washed, 0
payment method hot, area downtown, 0
rice well seasoned, staff grumpy, 0
price acceptable, price good, 1
parking area safe, place downtown, 0
silverware disgusting, knife not washed, 1
line good, tray impeccable, 0
room stained, glasses very clean, 0
place dark, parking space hard to find, 0
spoon very clean, environment crowded, 0
cost overpriced, experience calming, 0
plate dirty, furniture in bad shape, 1
cutlery impeccable, area lively, 0
price high, plate cold, 0
parking area available, parking free, 1
address trustable, place dark, 0
cashier good, line fast, 1
silverware shining, experience good, 0
music bad, air conditioning dark, 1
lighting excellent, furniture excellent, 1
prices low, location unsecure, 0
staff friendly, payment method expensive, 0
parking area available, trays bad, 0
drink flavorless, place secure, 0
parking space poor, parking lot small, 1
environment comfortable, meals high quality, 0
experience dark, music bad, 1
main dish high quality, chair not washed, 0
parking free, place safe, 1
line not so helpful, salad yummy, 0
parking available, place empty, 1
drink cold, parking hard to find, 0
location unsecure, location far, 1
price acceptable, parking lot available, 0
cashier friendly, organization well trained, 1
area bad, address unsecure, 1
fare high quality, parking area narrow, 0
place trustable, place lively, 1
silverware shining, place unsecure, 0
price expensive, parking area hard to find, 0
spoon greasy, waiter well trained, 0
plate dirty, address safe, 0
fare savory, room impeccable, 0
trays impeccable, tray impeccable, 1
area good, area touristy, 1
price affordable, payment not too expensive, 1
parking lot available, payment method high, 0
environment good, air conditioning sophisticated, 1
air conditioning pleasant, air conditioning good taste, 1
cost low, payment method not too expensive, 1
price expensive, price hot, 1
place available, parking area empty, 1
line very slow, waitress not so helpful, 1
place small, utensils lavish, 0
parking area poor, dish succulent, 0
waitress not professional, location good, 0
location downtown, meals very spicy, 0
place popular, cost affordable, 0
ambiance cozy, salad healthy, 0
tables impeccable, glass clean, 1
location downtown, beverage excellent, 0
location bad, location unsafe, 1
drink disgusting, main dish flavorless, 1
price overpriced, silverware shining, 0
air conditioning comfortable, parking lot poor, 0
table dirty, furniture bad, 1
ambiance adequate, music nice, 1
parking area large, music depressing, 0
place cozy, furniture terrible, 0
parking lot safe, waiter very slow, 0
utensils greasy, cashier high quality, 0
payment low, staff not so helpful, 0
furniture bad, pizza excellent, 0
payment method expensive, payment method expensive, 1
utensils lavish, glasses very clean, 1
area near, staff helpful, 0
parking space poor, prices overpriced, 0
pizza succulent, ambiance terrible, 0
ambiance attractive, parking lot small, 0
decor nice, place good taste, 1
payment method acceptable, music noisy, 0
lighting good, air conditioning adequate, 1
knife impeccable, silverware bad, 0
fish high quality, food terrible, 0
area good, line no delay, 0
fork in bad shape, dishes very spicy, 0
setting excellent, payment method overpriced, 0
silverware luxurious, utensils washed, 1
area safe, place downtown, 1
air conditioning noisy, ambiance horrible, 1
dessert well seasoned, cuisine tasty, 1
waitress not professional, waitresses slow, 1
meal healthy, payment method low, 0
cutlery luxurious, place safe, 0
cashier smiling, place touristy, 0
parking lot large, main dish succulent, 0
main dish high quality, parking hard to find, 0
organization knowledgable, knife in bad shape, 0
area polluted, plate yummy, 0
food not seasoned, dessert unappetizing, 1
chicken tasty, chair clean, 0
music depressing, parking space small, 0
location remote, address bad, 1
utensils in bad shape, entree organic, 0
place free, location bad, 0
parking hard to find, glass clean, 0
area good, place touristy, 1
soup high quality, environment happy, 0
place far, parking area unavailable, 0
pizza high quality, dessert high quality, 1
place downtown, place far, 0
dessert good, food yummy, 1
cashier horrible, waitresses not professional, 1
payment method cheap, payment method affordable, 1
silverware shining, utensils impeccable, 1
waiter not professional, services very slow, 1
parking area small, air conditioning pleasant, 0
table bright, cost high, 0
steak delicious, price expensive, 0
parking lot empty, payment method fair, 0
location safe, music beautiful, 0
waiters slow, prices overpriced, 0
place lively, area lively, 1
place bad, atmosphere dark, 0
place remote, chair clean, 0
waiters likable, waitresses knowledgable, 1
table white clean, dishes very clean, 1
location unsecure, parking lot narrow, 0
address good, line likable, 0
menu very spicy, table washed, 0
place dangerous, atmosphere nice, 0
place narrow, parking space poor, 1
organization slow, area unsafe, 0
place safe, parking area large, 1
parking convenience hard to find, cost good, 0
glass bright, furniture good, 0
air conditioner sad, waitresses fast, 0
room not washed, facade in bad shape, 1
cashier grumpy, services good, 0
area dangerous, place bad, 1
address far, food organic, 0
parking area poor, location dangerous, 0
cost costly, prices high, 1
lighting terrible, place bad, 1
furniture bad, utensils not washed, 1
air conditioner uncomfortable, place terrible, 1
place good, chair impeccable, 0
cost not too expensive, payment method low, 1
glass greasy, environment beautiful, 0
trays greasy, silverware dirty, 1
ambiance noisy, air conditioning crowded, 1
experience uncomfortable, waitresses not so helpful, 0
silverware lavish, location trustable, 0
parking space small, furniture bad, 0
payment overpriced, cost expensive, 1
music terrible, parking area hard to find, 0
buffet greasy, payment overpriced, 0
air conditioner bad taste, waiters not so helpful, 0
staff grumpy, line slow, 1
cuisine succulent, snack excellent, 1
cost exaggerated, payment method high, 1
experience memorable, location popular, 0
parking lot empty, place safe, 1
waiters high quality, cutlery bright, 0
area trustable, waiter not so helpful, 0
steak bad, food gross, 1
environment bad, air conditioner depressing, 1
staff not professional, staff grumpy, 1
place empty, payment method cheap, 0
place empty, parking space large, 1
atmosphere crowded, air conditioner noisy, 1
kitchen not washed, place nice, 0
cashier fast, parking convenience hard to find, 0
glasses very clean, room white clean, 1
payment method high, payment overpriced, 1
payment method low, main dish succulent, 0
drink healthy, rice healthy, 1
dish cold, address secure, 0
buffet very clean, hall clean, 1
area bad, utensils clean, 0
area lively, meat interesting, 0
payment method hot, payment method not too expensive, 0
place dark, place bad, 1
waiters knowledgable, service well trained, 1
waiters slow, service grumpy, 1
food delicious, food yum, 1
address bad, location unsecure, 1
ambiance noisy, atmosphere good, 0
environment noisy, price fair, 0
place available, payment method costly, 0
experience great, trays not washed, 0
drink tasty, air conditioning fancy, 0
waiters bad, area near, 0
parking space hard to find, area good, 0
place empty, parking lot empty, 1
address near, area touristy, 1
location trustable, area safe, 1
room stained, plate bad, 1
chicken high quality, dish high quality, 1
rice healthy, snack high quality, 1
line likable, place free, 0
payment method hot, snack good, 0
area remote, parking area hard to find, 0
waitresses high quality, ambiance terrible, 0
air conditioner bad taste, place crowded, 1
address remote, cost expensive, 0
place bad, parking space unavailable, 0
ambiance horrible, utensils bright, 0
parking area small, payment method overpriced, 0
location remote, parking lot hard to find, 0
meat disgusting, drink terrible, 1
room dirty, table greasy, 1
pasta tasty, parking space empty, 0
service efficient, place unsafe, 0
ambiance beautiful, air conditioner good, 1
chicken healthy, beverage healthy, 1
cutlery bright, air conditioner calming, 0
prices high, parking lot empty, 0
waitresses not professional, organization bad, 1
meat tasty, parking space small, 0
air conditioning pleasant, parking lot safe, 0
parking area safe, experience horrible, 0
parking area narrow, glass clean, 0
price overpriced, prices high, 1
tray clean, place remote, 0
parking space large, air conditioning charming, 0
parking space small, parking hard to find, 1
room not washed, place small, 0
place unsafe, organization bad, 0
setting horrible, air conditioner sad, 1
price low, payment method fair, 1
cashier friendly, parking available, 0
waiters good, organization high quality, 1
place narrow, cashier not professional, 0
location near, parking hard to find, 0
waiters horrible, waiters bad, 1
knife bad, air conditioner bad, 0
area far, main dish healthy, 0
staff quick, waiter likable, 1
payment method cheap, snack very spicy, 0
food high quality, staff not so helpful, 0
place small, parking convenience hard to find, 1
cutlery greasy, waitresses quick, 0
parking space hard to find, parking area narrow, 1
dish high quality, lunch high quality, 1
lunch yum, waiters bad, 0
payment method good, cashier likable, 0
place greasy, chairs very clean, 0
ambiance happy, meat organic, 0
organization grumpy, salad unappetizing, 0
experience depressing, parking space empty, 0
cutlery bad, facade not washed, 1
music nice, place good taste, 1
entree organic, meat high quality, 1
address far, address unsecure, 1
music memorable, fish very spicy, 0
cost costly, silverware not washed, 0
place poor, beverage healthy, 0
cost exaggerated, cutlery dirty, 0
parking space poor, organization knowledgable, 0
fish good, air conditioning cozy, 0
service friendly, lighting horrible, 0
place remote, payment method overpriced, 0
price affordable, line horrible, 0
address touristy, soup not seasoned, 0
entree healthy, area dark, 0
place empty, parking lot empty, 1
glasses greasy, cutlery impeccable, 0
atmosphere noisy, furniture horrible, 1
place narrow, parking convenience hard to find, 1
parking space unavailable, place narrow, 1
cost acceptable, fork very clean, 0
parking space available, parking lot empty, 1
address good, place secure, 1
buffet very clean, place narrow, 0
parking area small, bathroom impeccable, 0
air conditioner beautiful, ambiance adequate, 1
address far, payment method affordable, 0
parking lot free, lighting excellent, 0
location safe, place good, 1
line quick, branch high quality, 0
lunch perfectly cooked, parking area free, 0
place dark, location safe, 0
payment not too expensive, place large, 0
plates very clean, silverware luxurious, 1
service not professional, line very slow, 1
steak unappetizing, food awful, 1
experience bad taste, ambiance horrible, 1
area downtown, chair greasy, 0
payment method not too expensive, cost not too expensive, 1
payment method hot, price high, 1
area lively, dish flavorless, 0
room dirty, furniture bad, 1
payment method overpriced, service very slow, 0
prices not too expensive, cost good, 1
payment fair, payment method good, 1
silverware disgusting, payment method high, 0
cutlery dirty, area good, 0
ambiance sad, chicken very spicy, 0
cuisine delicious, entree good, 1
drink cold, cuisine high quality, 0
parking space small, music bad taste, 0
location trustable, facade impeccable, 0
staff high quality, staff friendly, 1
staff good, cashier knowledgable, 1
waiter likable, line no delay, 1
location far, cutlery bad, 0
experience calming, lighting nice, 1
location touristy, lighting great, 0
snack flavorless, entree flat, 1
staff not so helpful, cashier not so helpful, 1
furniture nice, hall impeccable, 0
place bad, place dangerous, 1
bathroom dirty, chair dirty, 1
environment comfortable, place small, 0
lighting excellent, entree healthy, 0
area far, address unsecure, 1
parking space empty, experience terrible, 0
area safe, location downtown, 1
payment method low, payment method hot, 0
price fair, parking space small, 0
cost not too expensive, fish healthy, 0
area unsafe, music nice, 0
fares unappetizing, dish not seasoned, 1
drink savory, air conditioner sad, 0
room stained, silverware shining, 0
trays greasy, main unappetizing, 0
air conditioner crowded, dessert cold, 0
cost exaggerated, price high, 1
environment excellent, experience adequate, 1
music great, music sophisticated, 1
area far, beverage healthy, 0
price not too expensive, cost exaggerated, 0
food high quality, area good, 0
air conditioner happy, ambiance good, 1
experience good, experience uncomfortable, 0
parking area free, place large, 1
location unsafe, waitresses knowledgable, 0
ambiance bad taste, payment good, 0
parking lot small, cutlery stained, 0
cutlery disgusting, parking area empty, 0
payment method expensive, silverware in bad shape, 0
bathroom very clean, waitresses quick, 0
parking lot available, parking area large, 1
soup savory, payment method fair, 0
room bright, trays bad, 0
place large, music horrible, 0
price overpriced, area popular, 0
entree bad, entree disgusting, 1
kitchen dirty, place greasy, 1
meat yummy, main dish excellent, 1
location dark, environment terrible, 0
atmosphere noisy, place large, 0
place available, place empty, 1
parking lot available, parking area large, 1
room clean, spoon very clean, 1
payment overpriced, meat good, 0
room impeccable, furniture very clean, 1
experience attractive, location popular, 0
waitress knowledgable, cashier high quality, 1
area trustable, place good, 1
music memorable, breakfast high quality, 0
parking lot narrow, parking space hard to find, 1
payment low, setting dark, 0
waitress likable, environment dark, 0
prices overpriced, parking lot free, 0
cutlery shining, tray impeccable, 1
pizza yummy, price low, 0
food excellent, rice healthy, 0
tray greasy, rice high quality, 0
cost costly, prices high, 1
location unsecure, table not washed, 0
cost not too expensive, meat ok, 0
parking lot poor, parking area small, 1
experience adequate, organization not so helpful, 0
place trustable, location secure, 1
tray impeccable, main course terrible, 0
glasses in bad shape, dish greasy, 1
payment acceptable, place touristy, 0
line likable, soup tasty, 0
air conditioning noisy, organization slow, 0
area trustable, kitchen clean, 0
price fair, cashier likable, 0
place empty, air conditioning happy, 0
place dark, location dark, 1
parking lot free, music boring, 0
meals high quality, chicken unappetizing, 0
cashier fast, staff horrible, 0
air conditioning boring, place bad, 0
main course healthy, cost low, 0
kitchen clean, price good, 0
dishes impeccable, location unsafe, 0
place poor, cooking not seasoned, 0
decor nice, environment good, 1
cashier knowledgable, staff knowledgable, 1
location unsecure, silverware in bad shape, 0
waiters bad, atmosphere calming, 0
salad high quality, location dark, 0
price high, payment high, 1
place downtown, organization friendly, 0
chairs impeccable, spoon impeccable, 1
knife impeccable, meat healthy, 0
dish very clean, trays impeccable, 1
cashier quick, cost good, 0
place safe, address good, 1
cost good, place unsecure, 0
cost fair, cost good, 1
cost fair, payment method fair, 1
line helpful, location unsafe, 0
tray greasy, cost high, 0
waitresses high quality, air conditioning great, 0
cost not too expensive, price affordable, 1
price affordable, location downtown, 0
payment high, dishes savory, 0
payment low, payment method low, 1
place hard to find, place hard to find, 1
location downtown, service professional, 0
location trustable, address bad, 0
experience sad, address safe, 0
pizza awful, payment method high, 0
cooking good, drink tasty, 1
atmosphere relaxing, experience terrible, 0
knife bad, area trustable, 0
parking space small, price affordable, 0
payment overpriced, area safe, 0
waiter grumpy, price hot, 0
price high, dinner savory, 0
drink bland, place not washed, 0
area bad, address bad, 1
waiter grumpy, chair impeccable, 0
experience bad, air conditioning boring, 1
service good, room in bad shape, 0
table bright, furniture bright, 1
cashier fast, soup good, 0
ambiance soothing, place poor, 0
line not so helpful, silverware shining, 0
place clean, location far, 0
organization high quality, plate greasy, 0
air conditioner crowded, waiters grumpy, 0
room bright, payment acceptable, 0
price affordable, cutlery not washed, 0
staff well trained, silverware in bad shape, 0
cost affordable, dish high quality, 0
music soothing, air conditioner pleasant, 1
cost overpriced, payment method hot, 1
parking space small, price acceptable, 0
organization friendly, waitresses knowledgable, 1
ambiance sad, parking area empty, 0
line not professional, waitresses very slow, 1
area good, area safe, 1
parking lot empty, parking area large, 1
address trustable, silverware greasy, 0
air conditioning uncomfortable, air conditioning cozy, 0
environment crowded, staff good, 0
music memorable, payment high, 0
breakfast well seasoned, air conditioning bad taste, 0
parking lot free, place far, 0
payment acceptable, music terrible, 0
dish greasy, silverware stained, 1
spoon greasy, glass in bad shape, 1
dish high quality, ventilation great, 0
air conditioning adequate, air conditioning pleasant, 1
place safe, parking space free, 1
silverware luxurious, silverware not washed, 0
place trustable, prices not too expensive, 0
payment method acceptable, glass bad, 0
parking space available, parking greasy, 0
place hard to find, parking lot hard to find, 1
place terrible, payment method acceptable, 0
services very slow, air conditioning charming, 0
area dark, location secure, 0
address unsecure, ambiance adequate, 0
snack high quality, meal healthy, 1
area good, place good, 1
cost overpriced, payment method expensive, 1
line horrible, cashier not professional, 1
address good, price not too expensive, 0
price cheap, payment acceptable, 1
area touristy, waiters very slow, 0
parking space unavailable, place dark, 0
organization friendly, parking in bad shape, 0
location far, place bad, 1
waitresses grumpy, organization not so helpful, 1
place hard to find, fish succulent, 0
parking lot free, chairs in bad shape, 0
air conditioning great, address far, 0
waiter likable, waitress knowledgable, 1
breakfast yum, cooking excellent, 1
steak excellent, glass dirty, 0
snack delicious, experience depressing, 0
hygiene very clean, area secure, 0
place large, parking area large, 1
parking lot narrow, parking space narrow, 1
place popular, cost costly, 0
plate bad, place downtown, 0
bathroom clean, tray very clean, 1
service slow, place remote, 0
price overpriced, address bad, 0
cooking tasty, place dangerous, 0
music sophisticated, location unsecure, 0
cashier likable, waiters high quality, 1
place available, service quick, 0
entree flavorless, waitresses grumpy, 0
buffet impeccable, payment low, 0
place safe, parking free, 1
place unsafe, place unsecure, 1
service knowledgable, kitchen greasy, 0
line no delay, entree flavorless, 0
parking convenience hard to find, dishes impeccable, 0
payment low, beverage healthy, 0
parking hard to find, parking space unavailable, 1
food bad, service bad, 0
soup healthy, chicken healthy, 1
area remote, air conditioning nice, 0
parking very clean, parking area poor, 0
prices low, parking convenience hard to find, 0
atmosphere beautiful, air conditioning comfortable, 1
lighting good, waitress very slow, 0
parking space unavailable, waitresses horrible, 0
cost low, price cheap, 1
knife impeccable, line not professional, 0
location downtown, parking area free, 0
price good, organization good, 0
price hot, cost high, 1
chicken healthy, entree not seasoned, 0
price expensive, parking space available, 0
kitchen very clean, trays very clean, 1
parking lot small, parking area unavailable, 1
area safe, area downtown, 1
place poor, cutlery white clean, 0
music sad, payment overpriced, 0
place bad, location downtown, 0
payment method not too expensive, price fair, 1
plates in bad shape, cost high, 0
line helpful, parking space large, 0
furniture terrible, atmosphere noisy, 1
furniture dark, payment method high, 0
waiters fast, line no delay, 1
ambiance fancy, hall impeccable, 0
prices low, utensils disgusting, 0
setting nice, place free, 0
atmosphere relaxing, setting pleasant, 1
breakfast succulent, dish ok, 1
area near, table very clean, 0
organization friendly, knife in bad shape, 0
plate dirty, meals unappetizing, 0
service not so helpful, waiter not professional, 1
pizza bad, main high quality, 0
cashier bad, hall impeccable, 0
address good, location near, 1
price cheap, payment method overpriced, 0
entree high quality, price low, 0
pizza high quality, place empty, 0
payment method low, tray greasy, 0
music horrible, atmosphere horrible, 1
waiter knowledgable, cutlery disgusting, 0
address unsecure, place remote, 1
payment method affordable, payment method affordable, 1
waiters slow, staff grumpy, 1
furniture not washed, staff not professional, 0
cost overpriced, cost costly, 1
address bad, address unsecure, 1
cost expensive, cost costly, 1
waiter not professional, experience happy, 0
buffet very clean, place remote, 0
address bad, payment method expensive, 0
place unsecure, area polluted, 1
cashier not professional, line knowledgable, 0
beverage healthy, main dish organic, 1
price overpriced, cost high, 1
air conditioning pleasant, plate well seasoned, 0
parking space narrow, cost good, 0
soup tasty, air conditioner boring, 0
air conditioning bad taste, waitresses fast, 0
air conditioner noisy, place noisy, 1
experience sad, air conditioning bad, 1
cutlery white clean, tray clean, 1
parking lot large, air conditioning crowded, 0
place near, knife bad, 0
cooking terrible, area far, 0
food succulent, entree juicy, 1
place remote, address far, 1
waiter very slow, cashier horrible, 1
place poor, cost fair, 0
rice ok, cost low, 0
parking area hard to find, place narrow, 1
silverware shining, knife clean, 1
cashier not professional, waiters grumpy, 1
place unsecure, entree succulent, 0
place safe, location secure, 1
address remote, place far, 1
environment excellent, cost affordable, 0
silverware greasy, place good, 0
location good, area downtown, 1
meat disgusting, food gross, 1
place free, dish greasy, 0
chairs in bad shape, plate not washed, 1
payment low, payment method not too expensive, 1
fork in bad shape, silverware shining, 0
location downtown, location touristy, 1
utensils bright, bathroom very clean, 1
price acceptable, cost not too expensive, 1
silverware poor, cutlery stained, 1
place comfortable, air conditioning comfortable, 1
service grumpy, entree disgusting, 0
parking area narrow, parking lot unavailable, 1
price fair, place boring, 0
line fast, main dish high quality, 0
location remote, place bad, 1
address bad, cost costly, 0
parking free, air conditioning beautiful, 0
staff good, cashier smiling, 1
payment method acceptable, parking lot hard to find, 0
air conditioner terrible, furniture terrible, 1
cashier grumpy, setting excellent, 0
parking area free, meat bland, 0
utensils stained, hygiene in bad shape, 1
place nice, price high, 0
place not washed, silverware bad, 1
waiters knowledgable, service high quality, 1
dishes in bad shape, ambiance great, 0
parking space large, payment method high, 0
table in bad shape, utensils disgusting, 1
chair clean, place clean, 1
area remote, area bad, 1
cost good, area downtown, 0
staff knowledgable, area secure, 0
air conditioning boring, place hard to find, 0
parking lot small, price not too expensive, 0
room disgusting, furniture bad, 0
service horrible, air conditioner crowded, 0
music memorable, knife impeccable, 0
parking area narrow, air conditioner uncomfortable, 0
place greasy, facade in bad shape, 1
waiter likable, location touristy, 0
staff not professional, fare yum, 0
price fair, payment method low, 1
location unsecure, place far, 1
dessert high quality, meat healthy, 1
music bad taste, ambiance happy, 0
experience adequate, trays not washed, 0
address good, dinner savory, 0
drinks very spicy, place good, 0
experience nice, place cozy, 1
room white clean, silverware bright, 1
cashier smiling, air conditioner good taste, 0
ambiance terrible, furniture bad, 1
parking lot safe, place safe, 1
utensils impeccable, waiters likable, 0
soup high quality, fare high quality, 1
waiters very slow, payment method hot, 0
staff horrible, price cheap, 0
location unsecure, area far, 1
lighting horrible, place horrible, 1
location good, air conditioner bad, 0
utensils greasy, place far, 0
entree excellent, parking lot available, 0
payment method overpriced, line grumpy, 0
main course flavorless, area far, 0
staff professional, menu interesting, 0
payment method not too expensive, location secure, 0
location downtown, spoon not washed, 0
location unsafe, area touristy, 0
bathroom disgusting, place bad, 0
price expensive, payment method high, 1
staff bad, parking lot available, 0
plate very spicy, address remote, 0
food not seasoned, food bland, 1
fork very clean, snack healthy, 0
price high, staff grumpy, 0
payment method costly, cost overpriced, 1
place unsafe, area secure, 0
waiters quick, soup very spicy, 0
place far, setting bad, 0
service knowledgable, address near, 0
location bad, place remote, 1
line not so helpful, waitresses not so helpful, 1
cost expensive, dish clean, 0
place good, location safe, 1
cutlery bright, area downtown, 0
tray very clean, table bright, 1
parking space available, services knowledgable, 0
place bad, plate high quality, 0
address trustable, air conditioner noisy, 0
air conditioning bad taste, atmosphere bad, 1
music charming, environment horrible, 0
line not so helpful, service not so helpful, 1
cost affordable, payment method fair, 1
experience boring, atmosphere depressing, 1
payment method costly, payment not too expensive, 0
area polluted, area polluted, 1
fish not seasoned, waiters bad, 0
environment great, prices overpriced, 0
area good, soup yummy, 0
prices low, air conditioner adequate, 0
facade very clean, glass shining, 1
steak tasty, food high quality, 0
price low, room in bad shape, 0
ambiance relaxing, furniture terrible, 0
payment method costly, service grumpy, 0
entree high quality, soup healthy, 1
place free, room very clean, 0
area polluted, place dangerous, 1
payment high, cost overpriced, 1
parking available, parking area empty, 1
environment horrible, line grumpy, 0
parking area hard to find, parking area narrow, 1
prices high, prices high, 1
parking space available, location remote, 0
place unsafe, area unsafe, 1
line not professional, waiters horrible, 1
environment crowded, area dangerous, 0
prices high, line horrible, 0
cashier horrible, air conditioner fancy, 0
dessert high quality, cuisine high quality, 1
parking lot large, parking lot available, 1
waiters high quality, area dangerous, 0
place large, place popular, 0
parking lot available, area dangerous, 0
fork greasy, place not washed, 1
payment good, prices low, 1
location far, main high quality, 0
parking hard to find, parking lot unavailable, 1
cutlery very clean, utensils luxurious, 1
area popular, place downtown, 1
cost expensive, place hard to find, 0
cost low, price good, 1
air conditioner dark, menu high quality, 0
chicken high quality, address bad, 0
waitresses knowledgable, utensils disgusting, 0
knife not washed, dishes greasy, 1
air conditioning boring, experience terrible, 1
cost expensive, payment method hot, 1
price good, staff horrible, 0
payment method fair, setting pleasant, 0
waiter knowledgable, services not professional, 0
parking lot narrow, cost high, 0
snack healthy, cost high, 0
payment method high, area secure, 0
waitresses horrible, staff not so helpful, 1
waitress very slow, meal high quality, 0
cashier likable, parking space safe, 0
organization well trained, environment bad, 0
facade greasy, cost expensive, 0
address good, area popular, 1
price fair, payment method acceptable, 1
